Country.ID,Year,grgdp_p,cpi,interestrate,unem,savingrate,r_young,r_mid,r_old,r_imm
DNK,2004,2.5091029658850683,0.937,2.195047156,5.517,25.681,0.18095660398793767,0.5961757377699507,0.14395122449440276,0.07891643374770889
DNK,2005,2.096588014482692,1.726,2.224244653,4.8,26.224,0.18050109100295975,0.593139712867543,0.14510104105420474,0.08125815507529263
DNK,2006,3.5124752491533906,1.844,3.180477092,3.9,27.443,0.17951215833980086,0.5908881601936212,0.1463872755829051,0.08321240588367278
DNK,2007,0.6229864939600205,1.657,4.441651643,3.617,26.523,0.1781417996571339,0.588597861398669,0.14820504294798215,0.08505529599621503
DNK,2008,-0.9395022268033792,3.638,5.262556544,2.65,26.901,0.17651715440608245,0.585967488407537,0.15075945660929888,0.08675590057708163
DNK,2009,-5.592658570246368,1.042,2.499273967,4.833,22.619,0.17477000992002242,0.5825750705255838,0.1541742219553869,0.08848069759900694
DNK,2010,1.156710941989636,2.198,1.248442283,6.058,24.237,0.1727921339074283,0.5784645888393953,0.1584793242442472,0.09026395300892912
DNK,2011,0.8409660745333669,2.656,1.383979445,5.95,25.333,0.17064795689131046,0.5727239420777694,0.16332225124034055,0.0933058497905795
DNK,2012,-0.3612363253817641,2.354,0.620019506,6.075,25.291,0.16834407309193547,0.567051957946797,0.1682481667957667,0.09635580216550085
DNK,2013,0.9929809074968876,0.522,0.27136044,5.758,26.72,0.1659614991632285,0.5622909774265371,0.1724062288386307,0.09934129457160372
DNK,2014,0.8350523899819162,0.352,0.314957823,4.992,28.55,0.16370423867348805,0.5583865038305793,0.17569872323476018,0.1022105342611725
DNK,2015,1.5154781007732598,0.226,-0.123318838,4.542,28.5,0.16172094555994412,0.5551656394310679,0.17827398028151023,0.10483943472747775
DNK,2016,2.2171139405624984,0.017,-0.144246122,4.125,28.768,0.15995716630753704,0.5514624399527881,0.1803063300327624,0.1082740637069125
DNK,2017,2.31170393418052,1.058,-0.263757907,4.2,29.28,0.15854639448494823,0.5473095320032304,0.1823424399774646,0.11180163353435667
DNK,2018,1.2875917515312585,0.709,-0.299244289,3.85,28.84,0.15699981937664836,0.5429973068738966,0.18455326011341902,0.1154496136360361
DNK,2019,1.277204602279025,0.729,-0.371996934,3.658,29.332,0.1553895066374518,0.5384751897308482,0.18691262376026904,0.11922267987143095
DNK,2020,-2.0628850387555464,0.333,-0.240562448,4.658,29.989,0.15378734225837817,0.5337698682849955,0.1893920634893416,0.12305072596728474
DNK,2021,7.062106537101842,1.944,-0.230067432,3.608,32.28,0.15250214857951297,0.5330666109591172,0.19191094281982585,0.12252029764154394
DNK,2022,0.9640529720576384,8.534,0.61551601,2.517,36.352,0.15119788083948857,0.5337195500485481,0.19351968061141428,0.12156288850054893
DNK,2023,1.471915681249092,3.353,3.503739655,2.767,32.662,0.14957424060459945,0.5341934402480508,0.1955938637252188,0.12063845542213095
DNK,2024,3.1794635480725475,1.268,3.495989614,2.9,34.657,0.14957424060459945,0.5341934402480508,0.1955938637252188,0.12063845542213095
ESP,1990,3.6648339173265487,6.722,15.15158333,16.238,21.525,0.19436537243630092,0.6514159825952575,0.13319765375849374,0.021020991209947944
ESP,1991,2.254132127806185,5.934,13.22675,16.313,20.692,0.18731429372850336,0.6543485280851812,0.13636629162482228,0.021970886561493323
ESP,1992,0.5183987369437038,7.145,13.342,18.353,18.856,0.18087008141519206,0.6570165804356027,0.13925737916223999,0.022855958986965248
ESP,1993,-1.6199963286820496,4.569,11.68808333,22.64,19.265,0.17477174262308218,0.6593305580117392,0.14217402360423045,0.023723675760948082
ESP,1994,2.0596688684198394,4.718,8.0085,24.118,19.027,0.16885068350350083,0.6613101441628062,0.14524293372638494,0.024596238607308033
ESP,1995,3.878789387326931,4.674,9.355166667,22.9,20.978,0.16309676710611853,0.6629036654485851,0.14853147053931082,0.025468096905985515
ESP,1996,2.184800344375648,3.599,7.495,22.08,20.814,0.1577442035727383,0.6621046722435053,0.1516325966815129,0.02851852750224344
ESP,1997,3.5918842348674263,1.877,5.373333333,20.61,21.338,0.15331110419879604,0.6604645859102996,0.1546846382131172,0.031539671677787255
ESP,1998,4.10398411163293,1.764,4.242,18.605,21.633,0.1494439956156272,0.6582868140103512,0.1577422043616953,0.0345269860123264
ESP,1999,4.2070670572184055,2.235,2.963488346,15.64,21.626,0.1462918627124274,0.6558643720514883,0.1603594641801169,0.0374843010559675
ESP,2000,4.173762628366839,3.484,4.39176543,13.857,22.436,0.14383604180954238,0.653068619380148,0.16269323957400106,0.040402099236308574
ESP,2001,2.983138281642117,2.825,4.261780438,10.54,22.167,0.14129254928153004,0.6419543810970672,0.1646924079743343,0.05206066164706856
ESP,2002,0.8136083932274829,3.59,3.318601627,11.45,23.045,0.13949862514592018,0.6321595392093018,0.16518252691895702,0.06315930872582103
ESP,2003,1.1959337351554522,3.103,2.333474191,11.485,23.707,0.13833364901022416,0.624504182803104,0.16359115113172107,0.07357101705495081
ESP,2004,1.3265047234086058,3.054,2.10632298,10.965,22.885,0.13723334472699458,0.6179878664677704,0.16111337627397487,0.08366541253126028
ESP,2005,1.872557704228317,3.384,2.184689332,9.153,22.209,0.13628033331600653,0.6104313041606947,0.15985500997124927,0.09343335255204949
ESP,2006,2.245998223964452,3.561,3.079211845,8.453,21.788,0.13600844918266003,0.6029915462866772,0.15938354348057485,0.10161646105008794
ESP,2007,1.528087996286942,2.843,4.277596427,8.233,21.108,0.13591921717543046,0.5967502844627335,0.1579996044072538,0.10933089395458225
ESP,2008,-0.4768293534234025,4.131,4.634232681,11.245,19.688,0.13621279646391243,0.5889917853237503,0.15776456971370684,0.11703084849863049
ESP,2009,-4.279710062449871,-0.239,1.22834975,17.855,19.375,0.1368147394306187,0.57865738912126,0.15918269641073543,0.12534517503738593
ESP,2010,-0.2930497242156105,2.043,0.810953933,19.858,18.841,0.1372069023686066,0.5672690655985391,0.16145061648237252,0.1340734155504818
ESP,2011,-0.9589028826592628,3.05,1.390599744,21.39,18.1,0.13900775761033027,0.565285158419098,0.16373794504313666,0.1319691389274351
ESP,2012,-2.646363912542904,2.436,0.573181087,24.788,18.75,0.14040932659815755,0.5632129857461419,0.16611952287323736,0.13025816478246327
ESP,2013,-0.9680204588167652,1.53,0.220661223,26.095,19.493,0.14138552072198973,0.5600445122211853,0.1695324210816944,0.1290375459751305
ESP,2014,1.6745355265403106,-0.19,0.209945672,24.443,19.928,0.14204059005542302,0.5571486544226734,0.17305059188814256,0.1277601636337611
ESP,2015,4.077713795038584,-0.629,-0.019375701,22.058,21.42,0.14238182691915116,0.5560233182958175,0.17540070636238966,0.12619414842264168
ESP,2016,2.7408973035238704,-0.337,-0.263695659,19.635,22.208,0.14149732529235212,0.5513384001988668,0.1770327486037582,0.13013152590502283
ESP,2017,2.5682879387012525,2.036,-0.329056116,17.225,22.359,0.14043530918267008,0.5470662418292436,0.17868591347056692,0.1338125355175194
ESP,2018,1.7965604752163244,1.736,-0.322092958,15.255,22.583,0.13881667441413204,0.5437639337851516,0.18020517819478254,0.1372142136059337
ESP,2019,1.1014673314579948,0.78,-0.35631935,14.105,23.038,0.13659845356348743,0.5417074277815135,0.18146039857094065,0.1402337200840584
ESP,2020,-11.096627741324916,-0.337,-0.425159625,15.533,21.416,0.13404064586346554,0.539775363364318,0.18267989407352916,0.14350409669868733
ESP,2021,6.492033779742568,3.008,-0.548756293,14.92,22.647,0.13113809552474326,0.5402939251069591,0.18523275579902646,0.14333522356927123
ESP,2022,4.8600227698575305,8.323,0.341555419,13.035,23.005,0.12802943942333822,0.5399092683094604,0.18900393505885338,0.143057357208348
ESP,2023,1.5263886720573216,3.4,3.430800561,12.185,23.659,0.12467061329088513,0.5388370675610893,0.19368337668767527,0.1428089424603503
ESP,2024,2.205990982534911,2.867,3.57091273,11.345,23.499,0.12467061329088513,0.5388370675610893,0.19368337668767527,0.1428089424603503
FIN,1990,-0.1919588119374426,4.957,13.99666667,3.2,25.086,0.18989837714262794,0.6650653003313897,0.13235126314153503,0.012685059384447242
FIN,1991,-6.333921337256321,4.545,13.07916667,6.7,18.734,0.1891395286684165,0.662899491012948,0.1338900811347699,0.014070899183865589
FIN,1992,-3.898760759136088,3.254,13.25166667,11.8,16.41,0.1884272932884953,0.6608159855680555,0.1353179438604341,0.015438777283015095
FIN,1993,-1.2904826175125006,3.326,7.773333333,16.5,17.143,0.1879688705815943,0.6584882534406771,0.13673879275804832,0.0168040832196803
FIN,1994,3.493903752647753,1.614,5.35,16.7,20.605,0.18749521097597632,0.6558202253197113,0.13851910161004555,0.01816546209426686
FIN,1995,3.806593558416238,0.398,5.75,15.5,24.138,0.18682801080086864,0.6531162130983781,0.14053139999676972,0.019524376103983568
FIN,1996,3.2957027170319897,1.063,3.625,14.6,23.721,0.18580278538334755,0.6509889669018764,0.14232439979850592,0.020883847916270102
FIN,1997,6.07635996846283,1.217,3.231666667,12.7,26.463,0.18418511943267654,0.6497621657903568,0.1438114174817726,0.022241297295193998
FIN,1998,5.146262194011175,1.349,3.568333333,11.5,27.677,0.18195334553981063,0.6495389584030264,0.14490970104479475,0.023597995012368176
FIN,1999,4.140407635360899,1.31,2.963488346,10.275,27.206,0.1797010017973035,0.6493845145383346,0.14595895163232486,0.02495553203203707
FIN,2000,5.5152689878182,2.952,4.39176543,9.875,30.986,0.17784460284245115,0.648453117599846,0.14738896853223354,0.02631331102546916
FIN,2001,2.445815985296629,2.665,4.261780438,9.2,30.81,0.17624851796588684,0.6464088369036757,0.14893149942434145,0.028411145706095892
FIN,2002,1.4174465717776918,2.007,3.318601627,9.175,29.837,0.1748339308987941,0.6441131565800977,0.1505581529324036,0.030494759588704724
FIN,2003,1.7885118813693923,1.29,2.333474191,9.075,26.504,0.17322355554575092,0.641595198884318,0.15261188711584892,0.03256935845408219
FIN,2004,3.737578817772347,0.147,2.10632298,8.875,28.435,0.1714378208114996,0.6387383639483811,0.15520815401553278,0.0346156612245866
FIN,2005,2.4464979469080994,0.774,2.184689332,8.475,27.439,0.16950259260148812,0.6365849790376895,0.15728147215388552,0.03663095620693691
FIN,2006,3.644055758403675,1.275,3.079211845,7.775,27.895,0.16757510306439322,0.6343121044561816,0.16024304976988826,0.03786974270953705
FIN,2007,4.886592906944398,1.583,4.277596427,6.95,29.547,0.1656911798907484,0.6324625097613596,0.1627642279497269,0.03908208239816515
FIN,2008,0.336575596562505,3.916,4.634232681,6.425,27.757,0.16397197112119094,0.6315779399805435,0.1641826281101454,0.04026746078812025
FIN,2009,-8.521670630707446,1.634,1.22834975,8.325,23.433,0.16259534227975597,0.6292917031952442,0.16667737744964672,0.04143557707535311
FIN,2010,2.683591704365651,1.686,0.810953933,8.5,23.934,0.16152039662520656,0.6254152138667798,0.1704639665075031,0.0426004230005106
FIN,2011,1.935131261746448,3.324,1.390599744,7.9,22.751,0.16053062585730668,0.6179186862651467,0.17594099818475084,0.04560968969279585
FIN,2012,-1.9971686581255697,3.162,0.573181087,7.8,21.363,0.15980697349441164,0.6095236371303394,0.18208564636884403,0.04858374300640482
FIN,2013,-1.4433425029775404,2.216,0.220661223,8.325,20.741,0.15932398525993402,0.6009605716289215,0.18817963347663647,0.051535809634508066
FIN,2014,-0.927109623688982,1.209,0.209945672,8.825,20.786,0.15884089961997067,0.5927066999848398,0.19396719033909687,0.05448521005609259
FIN,2015,0.0904185022801096,-0.156,-0.019375701,9.575,20.97,0.15810942808639314,0.5851765168551116,0.19925561856062834,0.05745843649786691
FIN,2016,2.281170036508806,0.389,-0.263695659,8.975,21.583,0.15726699577415504,0.5790478119337948,0.2038003671752129,0.05988482511683716
FIN,2017,3.003237134535808,0.839,-0.329056116,8.825,23.624,0.15622248291517168,0.5732315904666259,0.20821663874565294,0.062329287872549474
FIN,2018,1.0124959584544513,1.169,-0.322092958,7.417,24.081,0.15476495296684314,0.567698873940044,0.21270827567633085,0.06482789741678197
FIN,2019,1.2617769867914852,1.137,-0.35631935,6.725,24.402,0.15267364982788997,0.5630290456356389,0.21696137046184014,0.06733593407463093
FIN,2020,-2.6211534196897923,0.383,-0.425159625,7.767,25.376,0.150357656197216,0.5587769991818594,0.2210499579355658,0.06981538668535875
FIN,2021,2.5186146713843005,2.066,-0.548756293,7.617,25.094,0.14831066173982485,0.5571177073040882,0.22490067360575344,0.06967095735033364
FIN,2022,0.5006474724136067,7.172,0.341555419,6.783,24.846,0.14600832169362787,0.5562155129397792,0.22845828532459825,0.06931788004199452
FIN,2023,-1.2269212639987814,4.34,3.430800561,7.208,22.437,0.14318424197877397,0.5559213312967407,0.23197116039095655,0.06892326633352887
FIN,2024,-0.8447787099881476,0.975,3.57091273,8.4,21.994,0.14318424197877397,0.5559213312967407,0.23197116039095655,0.06892326633352887
FRA,1990,2.234489161839304,0.323,10.3214,8.4,23.634,0.1957157540233842,0.5787303469523118,0.12207535330809328,0.10347854571621068
FRA,1991,0.8220504208151347,3.403,9.615025,8.617,23.091,0.19517737292494103,0.5770262450484809,0.12416009759817108,0.10363628442840703
FRA,1992,0.9042350714503432,2.456,10.34461667,9.442,22.081,0.19444999528276233,0.5756023808237253,0.12615871080935462,0.10378891308415777
FRA,1993,-0.9004913434937811,2.235,8.586858333,10.267,19.993,0.1932204080683942,0.5746354069940665,0.12813776839993635,0.10400641653760305
FRA,1994,2.024656346438647,1.664,5.846675,10.667,20.616,0.19170212055574304,0.5737678103103909,0.13022210835605977,0.10430796077780627
FRA,1995,2.093526745336849,1.769,6.578183333,10.508,20.647,0.18984421332184315,0.5731002313144941,0.13243684897098673,0.10461870639267602
FRA,1996,0.9943322329459604,2.079,3.935625,10.833,20.433,0.18786503399418794,0.5726531918975231,0.13454736704117917,0.10493440706710974
FRA,1997,2.165158788806232,1.27,3.462833333,10.892,22.052,0.18604689607035574,0.5722294466016467,0.136474826297887,0.10524883103011064
FRA,1998,3.1064842821587613,0.673,3.557108333,10.692,23.253,0.18483005169753677,0.5714737278818274,0.13817473458465038,0.10552148583598557
FRA,1999,2.877167700832617,0.577,2.963488346,10.442,24.626,0.18436469405277656,0.5704315298452834,0.13958210493124984,0.1056216711706901
FRA,2000,3.698715321534229,1.815,4.39176543,9.175,22.961,0.18414082280820498,0.5695495758070194,0.1407560420337892,0.10555355935098641
FRA,2001,1.1223026972631225,1.784,4.261780438,8.458,23.098,0.183390577042007,0.5685967348955229,0.14166963086757478,0.10634305719489537
FRA,2002,0.3891682362517912,1.937,3.318601627,8.275,21.855,0.18234171397972607,0.5680972684184101,0.14244075247722224,0.10712026512464154
FRA,2003,0.2769858156679294,2.172,2.333474191,8.525,21.491,0.1811265202848439,0.5680378971575033,0.14293426946789128,0.10790131308976157
FRA,2004,1.8153901133327155,2.335,2.10632298,8.867,21.9,0.17989715987495042,0.5678883631470124,0.14357864826911648,0.1086358287089207
FRA,2005,1.2087679747302849,1.888,2.184689332,8.875,22.015,0.17887122557599647,0.5676693279445275,0.1441272517310823,0.1093321947483938
FRA,2006,2.186648233694544,1.892,3.079211845,8.842,22.939,0.17839002237515936,0.567402833246743,0.14377853608399863,0.11042860829409908
FRA,2007,1.817716970365657,1.605,4.277596427,8.017,23.467,0.17818335272789834,0.5666460459761953,0.14358510965749713,0.11158549163840932
FRA,2008,-0.3013849826447146,3.161,4.634232681,7.433,22.77,0.17831763013141563,0.56484469543657,0.14404681476752462,0.1127908596644897
FRA,2009,-3.250777356575718,0.102,1.22834975,9.125,20.167,0.17876375197893757,0.5624626656702341,0.14475184102775654,0.11402174132307179
FRA,2010,1.3567924923892916,1.738,0.810953933,9.267,20.709,0.1789549667884722,0.5602152880451311,0.14556184830297855,0.11526789686341814
FRA,2011,1.978983406168866,2.287,1.390599744,9.208,21.642,0.17895621029960299,0.5569755845475782,0.14758905156366306,0.11647915358915573
FRA,2012,-0.2515977484656151,2.217,0.573181087,9.767,19.698,0.1787529378142847,0.552413207587684,0.15117061147835334,0.11766324311967791
FRA,2013,0.4171878581626487,0.989,0.220661223,10.308,20.911,0.17773179593492142,0.5484917763995235,0.15494949084557008,0.11882693681998503
FRA,2014,0.1550110698986806,0.611,0.209945672,10.267,20.923,0.17663280325765776,0.5444989509408684,0.15884400032971369,0.12002424547176012
FRA,2015,0.5427646625063787,0.089,-0.019375701,10.342,21.392,0.17549658840880977,0.5403745060411297,0.16276749661287104,0.12136140893718954
FRA,2016,0.4555779775205382,0.307,-0.263695659,10.067,21.07,0.17366234262154512,0.5369173780411007,0.1663901292635039,0.12303015007385017
FRA,2017,2.0224914597818167,1.166,-0.329056116,9.408,21.635,0.17192943420683554,0.5338733964561662,0.16955933340416146,0.12463783593283678
FRA,2018,1.256908490123121,2.099,-0.322092958,9.025,21.914,0.17022404269687932,0.5310388866039472,0.17257225811672908,0.12616481258244439
FRA,2019,1.6720959652292366,1.298,-0.35631935,8.425,23.623,0.16829170463733772,0.5283789677928127,0.17560017038935305,0.1277291571804965
FRA,2020,-7.844498945445332,0.527,-0.425159625,8.025,20.751,0.16638507439711483,0.5259803435316693,0.17828415182683965,0.1293504302443761
FRA,2021,6.4246680382257,2.066,-0.548756293,7.867,23.724,0.16446715424894526,0.525135329637078,0.1813960275059386,0.12900148860803817
FRA,2022,2.076327401862721,5.904,0.341555419,7.308,23.03,0.16235260616745448,0.5242761038250311,0.1847471299364398,0.1286241600710746
FRA,2023,0.8401873579870323,5.663,3.430800561,7.342,22.127,0.1599055744847493,0.5232471761766035,0.18853558240391438,0.12831166693473284
FRA,2024,0.7857292251630454,2.317,3.57091273,7.383,24.114,0.1599055744847493,0.5232471761766035,0.18853558240391438,0.12831166693473284
GBR,1990,0.2777440662837804,6.999,14.80897333,7.1,20.363,0.18644070263591137,0.5995024967114863,0.15042734205433694,0.06362945859826535
GBR,1991,-1.7497613464731,7.519,11.57341833,8.85,19.304,0.18782443467480742,0.5964035199465585,0.15059482557194834,0.06517721980668571
GBR,1992,-0.00875886362528,4.232,9.680578333,9.95,17.953,0.18931271161313948,0.5933310540830371,0.15061442173607473,0.0667418125677487
GBR,1993,2.030892796613704,2.533,5.995640833,10.375,17.708,0.19036382289518938,0.5909431643957573,0.1503691387349314,0.06832387397412183
GBR,1994,3.1449536871529737,1.994,5.564840833,9.5,18.599,0.19063400860811083,0.5894086986885879,0.15005957343424636,0.06989771926905484
GBR,1995,2.098781705974728,2.63,6.7525875,8.625,18.237,0.1900650239664046,0.588663943885676,0.1498185497150704,0.07145248243284892
GBR,1996,2.336844020124418,2.425,6.110595833,8.1,18.544,0.18906239801957386,0.588167684744899,0.14952167519046136,0.07324824204506578
GBR,1997,4.6547525061275685,1.825,6.9117225,6.95,17.471,0.18813552887124965,0.5877603074466207,0.14907490431217196,0.07502925936995766
GBR,1998,3.1179592384752874,1.557,7.424255833,6.25,17.795,0.18712208155859456,0.5876479108678239,0.1484696402471569,0.07676036732642474
GBR,1999,2.691285574670688,1.329,5.545774167,5.975,15.789,0.18575193686014962,0.5880261594006131,0.14778383537883952,0.07843806836039782
GBR,2000,3.983703229002411,0.796,6.187456667,5.45,16.491,0.1833779402654417,0.5891641611072954,0.14736344872164747,0.08009444990561547
GBR,2001,2.178890196374073,1.234,5.04343,5.1,16.341,0.1808327372327224,0.5878886349686758,0.14746140245030662,0.08381722534829507
GBR,2002,1.3618394321364136,1.259,4.060289167,5.2,16.149,0.17894630775893822,0.5859809623198816,0.1475938140060449,0.08747891591513532
GBR,2003,2.683606941617467,1.362,3.735160833,5.0,15.893,0.17821627694305212,0.5830800554025187,0.14763505283357836,0.09106861482085078
GBR,2004,1.922968160175742,1.344,4.637820833,4.75,15.39,0.17744084685969663,0.580312254450796,0.14773200889407168,0.09451488979543565
GBR,2005,1.9453283814582445,2.057,4.7601675,4.825,15.882,0.17579951669503263,0.5787541751031271,0.1476486740699585,0.09779763413188187
GBR,2006,1.6838724855082754,2.329,4.849209167,5.425,15.09,0.1736286234802883,0.5782492711903797,0.1471434471989687,0.10097865813036325
GBR,2007,1.8014565548834849,2.323,6.0022075,5.35,14.848,0.17181678203558545,0.5770329442650382,0.14708802816738328,0.10406224553199306
GBR,2008,-1.063601582543383,3.602,5.511411667,5.725,13.744,0.17054478256282174,0.5746239795210195,0.14774516285017147,0.10708607506598726
GBR,2009,-5.290006321217788,2.165,1.213653333,7.625,11.746,0.16963198329740772,0.571326820878026,0.14895676271477953,0.1100844331097868
GBR,2010,1.42046586561142,3.298,0.699774167,7.9,13.388,0.16880330393937398,0.5678746185531416,0.15032316595103393,0.11299891155645046
GBR,2011,0.2993401611133039,4.464,0.87458,8.1,14.259,0.1685010957964564,0.5627219912590578,0.15261861669031063,0.11615829625417531
GBR,2012,0.8397605739750347,2.828,0.827250833,7.95,12.894,0.16853855264760037,0.55582289214697,0.15627428022589698,0.11936427497953267
GBR,2013,1.1631350988543954,2.565,0.512660833,7.575,11.511,0.1687401750114475,0.5490771678090806,0.15961489492647454,0.12256776225299734
GBR,2014,2.41025826607999,1.461,0.542949167,6.175,12.368,0.1689054112108321,0.543473488114517,0.16198455624996835,0.12563654442468256
GBR,2015,1.4174767428563273,0.04,0.574149167,5.375,12.876,0.16921261794701944,0.5385421486091532,0.16366272058212866,0.12858251286169872
GBR,2016,1.086439225182234,0.66,0.498991667,4.875,12.412,0.16980895707272955,0.5348285346149759,0.16488631980176213,0.13047618851053241
GBR,2017,2.047155463400085,2.683,0.358951667,4.425,14.949,0.17040720285449945,0.5309395835587326,0.16621251641053697,0.13244069717623097
GBR,2018,0.8007517420673071,2.478,0.722835833,4.075,14.123,0.1706049431125962,0.5271105198721096,0.167779402935996,0.13450513407929818
GBR,2019,1.0752524155386525,1.791,0.80785,3.825,15.562,0.17019039722246257,0.5236449001368748,0.16953919358445155,0.13662550905621107
GBR,2020,-10.676691631890789,0.851,0.295,4.625,14.638,0.16949731968432677,0.520805798366835,0.17073135387653687,0.1389655280723013
GBR,2021,8.255315056501322,2.588,0.09,4.55,17.244,0.168229595409358,0.5215240579438746,0.17193167124957695,0.13831467539719047
GBR,2022,4.342312808039317,9.067,2.000833333,3.8,16.643,0.16625001170626302,0.5223084485205781,0.17416255814419254,0.13727898162896635
GBR,2023,-0.92200305593354,7.303,4.950833333,4.05,14.286,0.16412249981208948,0.5222534482259702,0.17735172678377115,0.13627232517816917
GBR,2024,0.0400528099715913,2.53,5.001666667,4.275,14.312,0.16412249981208948,0.5222534482259702,0.17735172678377115,0.13627232517816917
GRC,1990,-0.6199661239956522,20.434,23.3,7.0,22.031,0.18131309227179407,0.6265928396653425,0.13183771641958508,0.06025635164327839
GRC,1991,1.5781383327515996,19.456,28.6,7.7,25.04,0.17622984746538253,0.6230282233479685,0.1361155386758289,0.06462639051082002
GRC,1992,-0.2205049691006877,15.877,28.7,8.7,21.764,0.1718576960412097,0.6192785264367316,0.13994189805697346,0.0689218794650853
GRC,1993,-2.2008988293855336,14.411,19.9,9.7,21.721,0.16746712600095431,0.6157111706460268,0.1436454950111404,0.07317620834187855
GRC,1994,1.4269651487986534,10.873,17.5,9.6,21.021,0.16287148240496044,0.6122749870667739,0.14747079412659317,0.07738273640167244
GRC,1995,1.653111205716007,8.788,16.40414607,10.0,18.274,0.15815200241044156,0.6092249868562204,0.15107239980247614,0.08155061093086194
GRC,1996,0.8811634712707406,7.873,13.78157091,10.3,18.119,0.1547191979625509,0.6060133887349953,0.15330656910827545,0.08596084419417828
GRC,1997,3.203853553760428,5.441,12.88378603,10.3,17.234,0.1517992624025343,0.602645230681607,0.15523855653070298,0.09031695038515579
GRC,1998,2.8180190265351346,4.517,13.91549525,11.2,20.96,0.14943665390244062,0.5989367245788897,0.1570036426707398,0.09462297884792983
GRC,1999,2.138067235096064,2.141,10.31317284,12.125,19.452,0.1477988922488037,0.5946338492147218,0.15867586264496653,0.09889139589150789
GRC,2000,3.868574947086434,2.897,7.884647718,11.35,19.889,0.14703803847575292,0.5896804909004154,0.16018375842268615,0.10309771220114565
GRC,2001,4.067488200766589,3.642,4.261780438,10.775,17.889,0.14666606290682602,0.5865464631239767,0.16280735783427042,0.10398011613492687
GRC,2002,4.180424920454984,3.921,3.318601627,10.35,17.181,0.14596790873848073,0.5833223931548902,0.1657278957470858,0.10498180235954328
GRC,2003,5.53033857929226,3.45,2.333474191,9.775,19.592,0.14437889700856466,0.5805526799494178,0.1689097676771775,0.10615865536484002
GRC,2004,5.140949637512349,3.02,2.10632298,10.6,19.436,0.14260347843506277,0.5782582393910205,0.17181578526815428,0.10732249690576243
GRC,2005,0.9109693993897716,3.486,2.184689332,10.0,14.579,0.1410716193985002,0.5762631651247091,0.1742351236304771,0.10843009184631357
GRC,2006,6.106782518236908,3.314,3.079211845,9.0,15.181,0.13973466207901913,0.5738032871604738,0.1760059897766937,0.11045606098381339
GRC,2007,3.213364269979402,2.989,4.277596427,8.4,12.311,0.13874439246310102,0.5714524151467855,0.1772816054411582,0.11252158694895538
GRC,2008,-0.1680065002836239,4.23,4.634232681,7.75,10.09,0.13851265953059672,0.5684582434463448,0.17846857849400083,0.11456051852905766
GRC,2009,-4.411480280705149,1.347,1.22834975,9.6,7.846,0.1388598684433811,0.564247629358442,0.1803051277409242,0.11658737445725263
GRC,2010,-5.901895270380619,4.704,0.810953933,12.725,8.025,0.13919671325082006,0.5588817915497717,0.18316300618355422,0.11875848901585395
GRC,2011,-9.910015637289504,3.118,1.390599744,17.85,3.902,0.1399303176788835,0.5563757469443151,0.18617459144149429,0.11751934393530704
GRC,2012,-8.025324107104082,1.035,0.573181087,24.425,9.665,0.1407296916108568,0.5530540519930786,0.18946894759124658,0.11674730880481812
GRC,2013,-1.5368067678377284,-0.854,0.220661223,27.475,9.51,0.14119090784301183,0.5496822920325665,0.19294633103930642,0.11618046908511533
GRC,2014,1.5007533551692598,-1.394,0.209945672,26.5,9.614,0.14103731913030063,0.5469721682855027,0.19645303319287377,0.11553747939132299
GRC,2015,0.4037844554966474,-1.094,-0.019375701,24.9,10.509,0.14059331003121042,0.5448204528226736,0.19972298983379622,0.11486324731231984
GRC,2016,0.6567117041663462,0.013,-0.263695659,23.55,10.092,0.13963735710181166,0.5408292271062216,0.20237598167101972,0.11715743412094694
GRC,2017,1.6196732942453718,1.138,-0.329056116,21.45,9.319,0.13898276320057962,0.5373751799815383,0.20443130623064507,0.11921075058723721
GRC,2018,2.3214958481965864,0.774,-0.322092958,19.3,9.371,0.13798581630605272,0.5344214553124365,0.20631212262111553,0.12128060576039525
GRC,2019,2.4351591569076847,0.517,-0.35631935,17.325,9.86,0.1367791456989784,0.5318734751646803,0.2081080923486521,0.12323928678768926
GRC,2020,-9.14511019226102,-1.262,-0.425159625,16.325,6.293,0.1350418889188699,0.5294274830599822,0.21024697811618612,0.12528364990496169
GRC,2021,9.060809964853323,0.574,-0.548756293,14.775,10.475,0.13349051061759556,0.5252598855472358,0.21454718206171314,0.12670242177345545
GRC,2022,7.9561322391695555,9.3,0.341555419,12.425,9.277,0.1316378999047297,0.5214093088294047,0.2182172738867206,0.12873551737914501
GRC,2023,2.7821637574661606,4.155,3.430800561,11.075,9.956,0.12891026020587804,0.5196903301440211,0.2205326738982389,0.1308667357518619
GRC,2024,2.402160277349364,2.997,3.57091273,10.1,11.187,0.12891026020587804,0.5196903301440211,0.2205326738982389,0.1308667357518619
IRL,1990,7.82425430792606,3.357,11.30666667,17.2,19.34,0.25963170934241087,0.5666971540840143,0.10879924348708517,0.0648718930864896
IRL,1991,1.0678133952006783,3.132,10.4275,19.0,18.802,0.25468380934056917,0.5718755835733648,0.10900075263280008,0.06443985445326603
IRL,1992,2.7402550689267224,3.15,14.31833333,16.3,16.725,0.24985509022119642,0.5771991284898554,0.10900354398762824,0.06394223730131988
IRL,1993,1.7529682600328833,1.418,9.119166667,16.7,18.867,0.24463801850160594,0.5828706347266676,0.10892539460342797,0.06356595216829851
