Country.ID,Year,gdp_p,cpi,interestrate,unem,savingrate,r_young,r_mid,r_old,r_imm,rr,inv,popgrowth,logoil
GRC,2005,1.183,3.486,2.184689332,10.0,14.579,19.225283523171388,47.88501323632507,22.04669405587217,10.843009184631356,-1.3013106680000002,22.094,0.3102846981769103,4.0
GRC,2006,6.443,3.314,3.079211845,9.0,15.181,19.009907632040676,47.58898915573914,22.35549711383885,11.045606098381338,-0.23478815499999994,26.222,0.31662821277582687,4.2
GRC,2007,3.507,2.989,4.277596427,8.4,12.311,18.846232661805757,47.20976369479754,22.69184494850116,11.252158694895538,1.2885964269999999,26.439,0.2689971095496624,4.3
GRC,2008,0.058,4.23,4.634232681,7.75,10.09,18.7049493755999,46.82576814104198,23.013230630452348,11.456051852905766,0.40423268099999987,24.769,0.28187798975649603,4.6
GRC,2009,-4.119,1.347,1.22834975,9.6,7.846,18.57693177815154,46.431856878094656,23.332473898028542,11.658737445725267,-0.11865024999999996,18.864,0.28164088201072524,4.1
GRC,2010,-5.694,4.704,0.810953933,12.725,8.025,18.47302436836329,45.97727842713536,23.67384830291595,11.875848901585396,-3.8930460669999998,18.091,0.14944991789300754,4.4
GRC,2011,-9.877,3.118,1.390599744,17.85,3.902,18.467271593123087,45.81620219962591,23.964591813720304,11.751934393530705,-1.727400256,14.043,-0.14226489414965737,4.6
GRC,2012,-8.331,1.035,0.573181087,24.425,9.665,18.502982925649857,45.54987227670146,24.272413917166876,11.67473088048181,-0.4618189129999999,12.26,-0.5450252314743387,4.5
GRC,2013,-2.272,-0.854,0.220661223,27.475,9.51,18.566477142254453,45.21437235631817,24.60110359291584,11.618046908511532,1.0746612229999999,12.118,-0.7309451976651005,4.6
GRC,2014,0.792,-1.394,0.209945672,26.5,9.614,18.58905489051324,44.90192360504175,24.955273565312712,11.553747939132299,1.6039456719999998,12.123,-0.6781283369776347,4.5
GRC,2015,-0.228,-1.094,-0.019375701,24.9,10.509,18.578843123297712,44.601718756822734,25.333113388647572,11.486324731231985,1.0746242990000001,11.996,-0.6633883728849765,3.9
GRC,2016,-0.032,0.013,-0.263695659,23.55,10.092,18.499597791435093,44.113304584175374,25.67135421229485,11.71574341209469,-0.27669565900000004,12.466,-0.41954448808684264,3.8
GRC,2017,1.473,1.138,-0.329056116,21.45,9.319,18.470731504207432,43.67664172897216,25.931551708096695,11.92107505872372,-1.467056116,11.886,-0.20389301512019342,3.9
GRC,2018,2.065,0.774,-0.322092958,19.3,9.371,18.414015636329058,43.264494538570055,26.19342924906136,12.128060576039527,-1.096092958,12.927,-0.21100041209712872,4.2
GRC,2019,2.277,0.517,-0.35631935,17.325,9.86,18.33199850110679,42.88183257187487,26.462240248249408,12.32392867876893,-0.87331935,12.072,-0.11432465677092551,4.0
GRC,2020,-9.196,-1.262,-0.425159625,16.325,6.293,18.160617696239846,42.5758612493877,26.735156063876293,12.528364990496168,0.836840375,13.53,-0.17918892300565759,3.7
GRC,2021,8.654,0.574,-0.548756293,14.775,10.475,17.955045582704233,42.11836389052438,27.256348349425842,12.670242177345544,-1.122756293,17.459,-1.1197669694353096,4.2
GRC,2022,5.744,9.3,0.341555419,12.425,9.277,17.748077307231323,41.65828409754448,27.720086857309695,12.873551737914502,-8.958444581,19.954,-1.5792810306590188,4.6
GRC,2023,2.332,4.155,3.430800561,11.075,9.956,17.537118485437997,41.37930647335178,27.99690146602403,13.08667357518619,-0.7241994390000004,16.657,-1.6285409431758824,4.4
GRC,2024,2.272,2.997,3.57091273,10.1,11.187,17.273723101929658,40.911336308739315,28.474171477952453,13.340769111378576,0.57391273,18.119,-1.9046543274305217,4.3
IRL,1990,7.711,3.357,11.30666667,17.2,19.34,34.58327475841046,44.405478287248386,14.524057645692197,6.48718930864896,7.94966667,22.194,0.08394875579968986,3.2
IRL,1991,1.642,3.132,10.4275,19.0,18.802,34.19799901535257,44.835447873104975,14.52256766621584,6.443985445326603,7.2955000000000005,20.18,0.5760357516665815,3.1
IRL,1992,3.579,3.15,14.31833333,16.3,16.725,33.70345723566717,45.38517505376683,14.517143980434014,6.394223730131989,11.16833333,17.262,0.6836225970924703,3.0
IRL,1993,2.314,1.418,9.119166667,16.7,18.867,33.176527534575165,45.94603875371142,14.520838494883565,6.3565952168298505,7.701166667,16.069,0.4974397352083937,2.9
IRL,1994,5.894,2.366,5.93,15.1,19.097,32.668013218922354,46.4861545729274,14.520041117984695,6.325791090165568,3.5639999999999996,17.173,0.3924502575695321,2.8
IRL,1995,9.593,2.518,6.2475,14.1,20.894,32.160881957140134,47.037829538175046,14.517404811314826,6.283883693370005,3.7295,18.93,0.5721338331629688,2.9
IRL,1996,9.092,2.18,5.418333333,11.8,22.771,31.450495244068378,47.15530454919858,14.478620226032143,6.915579980700887,3.2383333329999995,20.593,0.7702667933642715,3.1
IRL,1997,10.747,1.253,6.091666667,9.858,24.407,30.750197594554347,47.28229028597259,14.442076713660473,7.525435405812582,4.838666667,22.229,0.9284984591215739,3.0
IRL,1998,8.765,2.13,5.425833333,7.55,24.459,30.035158290451534,47.45771001301914,14.393899770511146,8.113231926018171,3.295833333,24.096,1.0560433298818062,2.7
IRL,1999,10.53,2.412,2.963488346,5.917,24.521,29.291878695022238,47.68375439239262,14.342634269821971,8.68173264276317,0.5514883460000002,24.636,1.1280832891075843,3.0
IRL,2000,9.403,5.303,4.39176543,4.383,25.122,28.51023711501518,47.9885262262382,14.28245522453804,9.218781434208571,-0.9112345699999995,24.508,1.322897063966555,3.4
IRL,2001,5.306,3.998,4.261780438,4.183,24.435,27.6371796806663,47.86698666133745,14.186417173680121,10.30941648431613,0.2637804379999995,24.256,1.5882879672644012,3.3
IRL,2002,5.9,4.686,3.318601627,4.733,24.329,26.846590366717805,47.67459270759433,14.12700146088412,11.35181546480374,-1.367398373,24.082,1.694598031934369,3.3
IRL,2003,3.014,4.0,2.333474191,4.85,26.236,26.20841561407837,47.29618188124775,14.132356274269434,12.363046230404453,-1.666525809,25.744,1.6416682130808713,3.4
IRL,2004,6.789,2.31,2.10632298,4.75,27.12,25.618272902458877,46.912398954812446,14.155540326524576,13.313787816204096,-0.2036770200000002,27.218,1.831472338017015,3.7
IRL,2005,5.739,2.201,2.184689332,4.633,26.769,25.029131582823222,46.67242961010607,14.122608707371146,14.175830099699564,-0.016310668000000028,30.31,2.1942470415803994,4.0
IRL,2006,4.988,2.674,3.079211845,4.767,26.54,24.567056961858526,46.87793402209414,14.093135563987582,14.461873452059754,0.4052118450000002,31.893,2.7313054895886646,4.2
IRL,2007,5.31,2.889,4.277596427,5.008,22.738,24.3101021892959,46.8685059085975,14.125989840020962,14.695402062085625,1.388596427,29.248,2.9220426691248136,4.3
IRL,2008,-4.484,3.119,4.634232681,6.8,18.412,24.332057995102318,46.32436093673215,14.320315907302264,15.023265160863259,1.515232681,24.667,2.10506945125688,4.6
IRL,2009,-5.096,-1.676,1.22834975,12.65,15.637,24.467218321602058,45.37446688746981,14.669095265907794,15.489219525020333,2.9043497499999997,20.304,1.0644784958179443,4.1
IRL,2010,1.683,-1.636,0.810953933,14.608,15.984,24.580814550304,44.33022671240689,15.065067952306165,16.02389078498293,2.4469539329999996,17.271,0.5586542889862711,4.4
IRL,2011,1.65,1.213,1.390599744,15.4,15.398,24.582779837333046,44.0645863915045,15.27515106387508,16.07748270728737,0.1775997439999999,17.079,0.4501456434192752,4.6
IRL,2012,-0.399,1.892,0.573181087,15.492,16.503,24.555788833885636,43.810521089394825,15.503118171391606,16.130571905327933,-1.3188189129999999,19.858,0.448281264585737,4.5
IRL,2013,2.192,0.538,0.220661223,13.775,20.732,24.48697441437382,43.610625282384,15.73329565149984,16.16910465174234,-0.317338777,18.337,0.5337781611484127,4.6
IRL,2014,9.336,0.301,0.209945672,11.892,23.973,24.372912636396784,43.499803627487076,15.951358007968036,16.175925728148098,-0.09105432799999999,21.911,0.7254978256364009,4.5
IRL,2015,24.616,-0.05,-0.019375701,9.925,32.191,24.201310923347577,43.49906762102692,16.153782030657396,16.14583942496811,0.030624299000000004,26.059,0.9498976920138569,3.9
IRL,2016,1.223,-0.183,-0.263695659,8.375,34.352,24.07948201568401,43.04059343183332,16.436135624611996,16.443788927870667,-0.08069565900000003,35.595,1.0848727492495103,3.8
IRL,2017,10.049,0.259,-0.329056116,6.758,35.16,23.932462701344345,42.64535777220381,16.706743844746033,16.715435681705802,-0.588056116,34.017,1.1940141828036932,3.9
IRL,2018,7.545,0.7,-0.322092958,5.808,32.488,23.727409569783248,42.329116620631616,16.982025140606403,16.961448668978736,-1.022092958,28.197,1.2950442081047564,4.2
IRL,2019,5.041,0.885,-0.35631935,4.992,32.989,23.443056853655964,42.07316076992945,17.277791730034576,17.205990646380016,-1.24131935,53.713,1.2505860631038423,4.0
IRL,2020,7.158,-0.459,-0.425159625,5.842,35.392,23.11329421659126,41.79122914884007,17.60952826597886,17.485948368589817,0.033840375000000034,42.463,0.9955526421351335,3.7
IRL,2021,16.255,2.413,-0.548756293,6.258,35.276,22.866760181691067,41.81768229438818,17.988941071116596,17.326616452804164,-2.9617562929999997,23.111,0.9195789392560272,4.2
IRL,2022,8.62,8.074,0.341555419,4.467,31.68,22.630420592657693,41.92411940824837,18.39549214674594,17.049967852348004,-7.732444581,22.919,1.6225754960474292,4.6
IRL,2023,-5.53,5.201,3.430800561,4.308,34.424,22.336494997719676,42.01062034433855,18.8870960603314,16.765788597610374,-1.7701994389999998,26.332,1.694994858626142,4.4
IRL,2024,1.221,1.323,3.57091273,4.3,34.571,22.043684916368022,42.048556451048924,19.328251523424996,16.579507109158058,2.24791273,17.413,1.1235646948118516,4.3
ISL,1990,1.169,15.513,14.83333333,2.594,16.533,31.99088816815686,49.930640987154355,14.317583834150533,3.7608870105382533,-0.6796666699999996,21.177,0.7842578915209009,3.2
ISL,1991,-0.224,6.809,14.64166667,2.925,15.693,31.859067847889165,49.74508556622656,14.43373465936419,3.9621119265201004,7.832666669999999,22.24,1.1688023748839926,3.1
ISL,1992,-3.374,3.959,10.4975,4.665,15.413,31.658846735737406,49.708945362621364,14.478158454143289,4.154049447497942,6.538500000000001,20.179,1.2695297348455314,3.0
ISL,1993,1.313,4.083,8.783333333,5.764,17.306,31.43592135095582,49.70347369139425,14.509429240883549,4.35117571676638,4.700333333,18.824,1.0222724400099636,2.9
ISL,1994,3.609,1.55,4.891666667,5.776,17.641,31.2313124991778,49.666213750241965,14.551810068275742,4.550663682304498,3.341666667,17.887,0.8718351190882379,2.8
ISL,1995,0.117,1.655,7.004166667,5.25,18.373,31.020896415087286,49.59814586370603,14.619266569474037,4.761691151732646,5.3491666669999995,18.192,0.5474462842999683,2.9
ISL,1996,4.567,2.252,6.991666667,4.153,18.306,30.76948245092207,49.6089009518144,14.651063355145746,4.970553242117787,4.739666667,20.759,0.542035811745345,3.1
ISL,1997,5.772,1.796,7.066666667,4.204,19.421,30.551967387516616,49.63030704188478,14.655336127249164,5.162389443349453,5.2706666669999995,21.775,0.8270746579417176,3.0
ISL,1998,7.363,1.703,7.457833333,3.314,18.664,30.32882604341664,49.71965787644808,14.61412600346939,5.337390076665883,5.754833333,25.863,1.079338974019528,2.7
ISL,1999,4.035,3.22,9.334,2.489,16.454,30.029735301750236,49.93346500965948,14.53623742106629,5.500562267524005,6.113999999999999,23.57,1.2172054072886462,3.0
ISL,2000,4.985,5.12,11.21225,2.633,14.735,29.667946530147894,50.218287827076225,14.463879408418661,5.649886234357225,6.092249999999999,24.932,1.3811597128110753,3.4
ISL,2001,4.013,6.396,11.9875,2.791,18.646,29.1606984678261,50.11939905806825,14.471228984134498,6.248673489971146,5.591500000000001,22.901,1.341190273037518,3.3
ISL,2002,0.56,5.177,8.974333333,3.515,21.019,28.69457280247004,49.83265358631744,14.612022655915885,6.860750955296637,3.797333333000001,19.81,0.8961507090799348,3.3
ISL,2003,2.143,2.062,5.349916667,3.525,16.404,28.317328775400973,49.37770411422455,14.828576854681378,7.476390255693101,3.2879166669999997,21.292,0.6946979732760372,3.4
ISL,2004,7.802,3.152,6.288416667,3.417,14.797,27.977074872890135,48.91078264768446,15.04419538725085,8.067947092174549,3.1364166669999998,24.845,0.8851711814367613,3.7
ISL,2005,6.125,4.0,9.35875,2.883,13.163,27.576983133699084,48.626423141514884,15.208643200167101,8.587950524618936,5.358750000000001,28.871,1.5970236353337386,4.0
ISL,2006,6.317,6.674,12.35416667,3.2,13.361,27.07681473242199,48.62196173413981,15.280445184517266,9.020778348920935,5.680166669999999,36.072,2.3715235257357303,4.2
ISL,2007,8.455,5.066,14.29066667,2.492,15.999,26.59366822771021,48.6671768535587,15.327458162268309,9.411696756462769,9.224666670000001,29.575,2.5591198983789143,4.3
ISL,2008,2.21,12.68,15.82383333,3.325,5.23,26.291460704944182,48.37968029806514,15.486347867577704,9.842511129412987,3.1438333299999996,26.021,1.8815949276513422,4.6
ISL,2009,-7.664,12.006,11.28166667,8.008,6.41,26.177011537544097,47.53006791960127,15.881762143296548,10.411158399558085,-0.7243333300000003,15.323,0.3456535055879506,4.1
ISL,2010,-2.833,5.394,6.789166667,8.317,7.814,25.993688670409043,46.58534438863709,16.391541309663747,11.029425631290115,1.3951666669999998,13.909,-0.14249306366366232,4.4
ISL,2011,1.846,3.99,4.256666667,7.95,10.856,25.777769421909714,46.155224872076886,16.821929140149837,11.245076565863563,0.26666666699999997,15.583,0.30770874848347063,4.6
ISL,2012,1.064,5.195,5.513333333,6.85,12.436,25.54534106510868,45.79714842733384,17.223978892939016,11.433531614618479,0.318333333,16.016,0.5337832968286493,4.5
ISL,2013,4.552,3.885,6.188333333,6.092,21.722,25.26454564962,45.5879315375341,17.575655594338123,11.571867218507775,2.3033333330000003,15.47,0.9490697090922096,4.6
ISL,2014,1.687,2.035,6.0525,5.508,21.627,24.953429258425253,45.44394488759972,17.91580474027709,11.68682111369795,4.0175,17.224,1.119840190437671,4.5
ISL,2015,4.437,1.631,5.891666667,4.592,25.03,24.598015117018658,45.318724949123954,18.277300450368106,11.805959483489273,4.260666667,19.404,1.0500362581580713,3.9
ISL,2016,6.304,1.693,6.279166667,3.442,29.181,24.086168901894812,44.17464430296194,18.52527091680363,13.213915878339616,4.5861666670000005,21.084,1.3965792570814761,3.8
ISL,2017,4.195,1.768,5.063333333,3.3,25.962,23.50791703235366,43.425944927903274,18.62414363748303,14.441994402260052,3.2953333330000003,21.741,2.371462585692874,3.9
ISL,2018,4.889,2.677,4.7225,3.133,26.368,22.913556315076487,42.85333310661067,18.679028720093857,15.554081858218982,2.0455,22.109,2.713724942254192,4.2
ISL,2019,1.861,3.006,4.393333333,3.9,27.221,22.458362154646736,42.03986975307701,18.824838958745442,16.67692913353082,1.3873333330000004,20.674,2.223440856558234,4.0
ISL,2020,-6.94,2.848,2.006666667,6.267,22.422,22.19377874276487,40.88100836301942,19.079740544550944,17.84547234966477,-0.8413333329999997,21.326,1.6397305790554206,3.7
ISL,2021,5.033,4.458,1.789166667,5.842,20.179,22.127448888817327,40.930138322552246,19.385686319498394,17.556726469132027,-2.6688333330000003,22.997,1.6446453217825674,4.2
ISL,2022,8.979,8.307,5.126666667,3.592,22.146,22.022686670759327,41.209999592486504,19.566563386095385,17.200750350658794,-3.180333333,24.523,2.069538312086472,4.6
ISL,2023,5.646,8.74,9.035,3.375,26.347,21.857014765550915,41.490230481928485,19.771646787895993,16.881107964624604,0.29499999999999993,25.507,1.893491746537146,4.4
ISL,2024,0.517,5.859,9.485,3.367,24.037,21.679836195380982,41.63189462004522,20.05767732472791,16.630591859845882,3.6259999999999994,26.567,1.5063571212013516,4.3
ISR,1990,6.633,17.173,,9.567,17.67,37.04901805258923,25.47883948929361,1.5490542462165584,35.92308821190059,,21.539,3.7313391958480047,3.2
ISR,1991,4.618,19.006,,10.585,20.697,36.51523743383608,26.95225276651269,1.7074327764271546,34.82507702322408,,28.305,5.168108947878736,3.1
ISR,1992,7.155,11.948,11.87024122,11.155,21.439,36.0806965491671,28.023110853261425,1.6735791180492072,34.22261347952226,-0.07775877999999992,28.203,3.710305436977146,3.0
ISR,1993,3.771,10.944,11.0924571,10.015,19.573,35.69356936480114,28.797556844266996,1.5258358901661278,33.98303790076572,0.1484570999999999,28.697,2.598362233162921,2.9
ISR,1994,7.011,12.342,12.80344853,7.828,18.334,35.293416843350855,29.60350888526357,1.359731378048517,33.74334289333706,0.4614485300000002,27.732,2.568882107806769,2.8
ISR,1995,9.654,10.043,14.70411217,6.863,24.188,34.835221178401156,30.369316820980146,1.3263206037045507,33.469141396914154,4.661112170000001,28.891,2.646098361617333,2.9
ISR,1996,5.91,11.277,15.666791,8.325,24.567,34.456153379052815,31.044606091969502,1.69638742359263,32.80285310538505,4.389791000000001,29.213,2.7043897661855887,3.1
ISR,1997,3.702,9.001,13.76988026,9.525,24.937,34.13302073701583,31.753267924950674,1.9549708286925291,32.158740509340966,4.768880260000001,27.985,2.671517850137417,3.0
ISR,1998,4.036,5.435,11.94114708,10.675,25.331,33.91566007039553,32.3351214305699,2.184188983340646,31.565029515693922,6.506147080000001,26.302,2.5443670765803894,2.7
ISR,1999,3.337,5.194,12.03709423,11.075,25.362,33.706331422859144,32.96409962831817,2.3934892909707526,30.936079657851923,6.843094229999999,26.629,2.6932077635428264,3.0
ISR,2000,8.609,1.125,9.045343111,10.9,24.247,33.48144686374937,33.63415033453793,2.5906490723861397,30.29375372932655,7.920343110999999,25.704,2.7767871625687057,3.4
ISR,2001,0.276,1.116,6.531512358,11.625,24.084,33.343111849203396,34.17037301385212,2.790777992652372,29.69573714429211,5.415512357999999,25.514,2.4347383705351833,3.3
ISR,2002,-0.09,5.687,7.167583007,12.875,23.324,33.22981073292276,34.62849926331298,2.9202033683539157,29.221486635410336,1.480583007,24.187,2.0405410111402844,3.3
ISR,2003,1.461,0.67,6.611959484,13.4,23.478,33.142642730384665,35.029634835348354,3.0059897090800582,28.821732725186916,5.941959484,22.897,1.8019028543754922,3.4
ISR,2004,4.678,-0.414,4.26229058,12.9,24.259,33.07685196907826,35.35247719701364,3.122608733444568,28.448062100463524,4.67629058,22.809,1.72644329690812,3.7
ISR,2005,4.229,1.329,3.881250251,11.2,26.593,33.013755821388344,35.57821356837172,3.324719843595752,28.083310766644182,2.5522502510000002,23.635,1.7100076151676191,4.0
ISR,2006,5.608,2.107,5.462432268,10.45,27.607,33.11841127557639,35.82944204742483,3.2492296389927477,27.80291703800603,3.3554322679999995,23.652,1.721491583343293,4.2
ISR,2007,6.065,0.516,4.255371621,9.15,27.483,33.26260636513989,35.91070391119226,3.3051071784305983,27.521582545237273,3.739371621,24.441,1.7303178689344278,4.3
ISR,2008,3.209,4.594,3.561983221,7.65,24.228,33.43223034468669,35.96966546492221,3.355147999246887,27.242956191144224,-1.032016779,23.229,1.7259070256109288,4.6
ISR,2009,1.238,3.317,0.639403098,9.425,24.325,33.623892881804515,36.045761810555945,3.3691085991638183,26.961236708475717,-2.6775969020000003,21.162,1.743358972854736,4.1
ISR,2010,5.534,2.694,1.641669621,8.25,24.919,33.8506638170794,36.06206302939932,3.42432294474313,26.662950208778156,-1.052330379,21.538,1.8128956372493565,4.4
ISR,2011,5.519,3.45,2.797905532,7.05,24.988,34.00032726444071,35.941439073433386,3.7258621560837257,26.33237150604218,-0.652094468,23.447,1.8303441517241392,4.6
ISR,2012,2.538,1.708,2.251856065,6.875,24.293,34.15484581869837,35.83432776484548,4.005806949871911,26.005019466584244,0.5438560650000002,23.914,1.8305124900908964,4.5
ISR,2013,4.085,1.526,1.319207273,6.217,25.31,34.31503092054214,35.74461902044021,4.267167730472336,25.67318232854529,-0.20679272700000007,22.335,1.8612327208967105,4.6
ISR,2014,3.776,0.476,0.546534655,5.9,27.09,34.46925668013856,35.677588161544776,4.519810175253718,25.33334498306294,0.070534655,22.877,1.9072496002582762,4.5
ISR,2015,2.238,-0.632,0.123024944,5.242,27.317,34.63325703998747,35.62375631115143,4.761615011520369,24.981371637340718,0.755024944,22.095,1.9719636594282663,3.9
ISR,2016,4.46,-0.545,0.106432033,4.825,26.824,34.7245309397174,35.8181574908811,5.09561534398485,24.361696225416658,0.6514320330000001,23.065,1.9508106915656853,3.8
ISR,2017,4.347,0.242,0.115292949,4.225,26.813,34.78545310209355,36.042301436061024,5.391874820201616,23.780370641643817,-0.126707051,23.176,1.848853816236784,3.9
ISR,2018,4.004,0.807,0.138578089,3.983,27.133,34.814583411304724,36.29116881754096,5.6648664261319235,23.22938134502239,-0.668421911,24.131,1.7731835497311943,4.2
ISR,2019,3.71,0.842,0.233698293,3.842,27.07,34.80961767832049,36.56009016024767,5.930768027718012,22.699524133713826,-0.608301707,23.865,1.7321545019654216,4.0
ISR,2020,-2.022,-0.587,0.08395847,4.308,28.714,34.75870235544482,36.855862749500695,6.186667478753181,22.198767416301305,0.67095847,24.69,1.6506200307387697,3.7
ISR,2021,9.388,1.492,-0.007977717,4.967,29.157,34.67865573504507,37.021675627475105,6.454745312900721,21.844923324579113,-1.499977717,25.884,1.6198001085408364,4.2
ISR,2022,6.263,4.395,1.032977935,3.767,30.611,34.5731494512175,37.28028899004312,6.686135383231592,21.4604261755078,-3.3620220649999997,27.282,1.7916566331293682,4.6
ISR,2023,1.827,4.208,4.371196135,3.45,29.859,34.405860691415604,37.57570778173688,6.913108176753728,21.10532335009378,0.16319613499999974,26.11,1.682527291923419,4.4
ISR,2024,0.872,3.071,4.310664538,2.975,26.628,34.25435502914077,37.786295567038785,7.147901341650352,20.811448062170097,1.239664538,23.493,1.4120847672194126,4.3
ITA,1990,2.052,6.395,12.22985,8.858,19.929,23.533109672542363,53.6748725858793,20.28775226638753,2.5042654751908087,5.834850000000001,23.204,0.09600143075891854,3.2
ITA,1991,1.435,6.215,12.20833333,8.533,19.032,22.668438194823835,54.00417940175918,20.70354416391365,2.6238382395033333,5.9933333300000005,22.937,0.07704520453788444,3.1
ITA,1992,0.834,4.982,14.01333333,8.808,18.267,21.88853286353777,54.27646389326688,21.092047815606165,2.7429554275891816,9.031333329999999,22.3,0.08689559012851067,3.0
ITA,1993,-0.853,4.499,10.19916667,9.833,19.52,21.392223317080592,54.33383393594175,21.411885464849533,2.8620572821281285,5.700166670000001,19.521,0.08012955520984022,2.9
ITA,1994,2.151,4.167,8.5075,10.633,19.856,20.77963431575173,54.178085744064234,22.07188129711566,2.9703986430683953,4.3405000000000005,19.582,0.43619235555598657,2.8
ITA,1995,2.887,5.387,10.45666667,11.15,22.088,20.292048842067885,54.223216980383725,22.392659932779,3.0920742447693836,5.069666670000001,20.578,-0.029248449385477215,2.9
ITA,1996,1.525,3.985,8.82,11.15,22.338,19.96973413752714,54.42848430414763,22.375341182188897,3.2264403761363423,4.835000000000001,19.831,-0.4202751709053487,3.1
ITA,1997,1.926,1.849,6.875833333,11.242,22.609,19.647357827559084,54.316187382303646,22.690289592675285,3.3461651974619824,5.026833333,20.013,0.047554243182301725,3.0
ITA,1998,1.804,2.031,4.991666667,11.333,21.884,19.40533838436921,54.09869837985083,23.03011047179085,3.465852763989118,2.9606666669999995,20.233,0.045323183807832734,2.7
ITA,1999,1.678,1.651,2.963488346,10.942,21.505,19.222899729464814,53.77559853571924,23.416050004962806,3.5854517298531396,1.312488346,20.705,0.044750350363664815,3.0
ITA,2000,3.882,2.58,4.39176543,10.1,21.052,19.061950068564247,53.43321169810555,23.80026929821,3.7045689351202027,1.8117654300000003,21.324,0.05485248428183098,3.4
ITA,2001,2.006,2.324,4.261780438,9.1,21.459,18.801013207040505,52.73565787509268,24.121167888523182,4.342161029343638,1.9377804379999999,21.305,0.05860435263731478,3.3
ITA,2002,0.27,2.612,3.318601627,8.608,21.556,18.550987970307357,52.111353363388446,24.365701855139083,4.971956811165116,0.706601627,22.052,0.20044581731011313,3.3
ITA,2003,0.067,2.813,2.333474191,8.45,20.796,18.333553834425082,51.624357099610094,24.462653676112854,5.579435389851963,-0.4795258090000001,21.58,0.5556740040850272,3.4
ITA,2004,1.474,2.257,2.10632298,8.017,21.162,18.15737329718773,51.154436427446626,24.520485185337183,6.167705090028467,-0.15067702000000027,21.642,0.7569116354416705,3.7
ITA,2005,0.762,2.207,2.184689332,7.758,20.646,18.060842356093705,50.53697821005315,24.64412962658571,6.758049807267444,-0.02231066799999981,21.526,0.5895062437971887,4.0
ITA,2006,1.799,2.229,3.079211845,6.867,20.891,17.98690083521017,49.768978453081154,24.889083177774857,7.355037533933823,0.850211845,22.36,0.4011299239044197,4.2
ITA,2007,1.462,2.025,4.277596427,6.2,21.258,17.924518074490532,48.9694290453253,25.174852204547825,7.931200675636352,2.252596427,22.62,0.6029962028567315,4.3
ITA,2008,-1.023,3.492,4.634232681,6.792,19.316,17.82938222498881,48.2484759833184,25.435726598999448,8.486415192693345,1.1422326810000003,22.039,0.766323479852038,4.6
ITA,2009,-5.305,0.765,1.22834975,7.875,17.881,17.69527751401553,47.53768764780782,25.71710253022208,9.049932307954572,0.46334975,19.702,0.5747428162037993,4.1
ITA,2010,1.529,1.62,0.810953933,8.508,17.574,17.53127727275349,46.85979853172849,25.988765115235534,9.620159080282493,-0.8090460670000001,20.797,0.4343657425073477,4.4
ITA,2011,0.695,2.935,1.390599744,8.575,17.935,17.51733717928588,46.65993841973528,26.22924514020738,9.593479260771451,-1.544400256,20.677,0.33851768326129683,4.6
ITA,2012,-3.125,3.315,0.573181087,10.892,17.769,17.49572350865495,46.50060518062368,26.430365570727915,9.573305739993456,-2.741818913,17.97,0.27106385275634803,4.5
ITA,2013,-1.818,1.245,0.220661223,12.367,18.036,17.473424634077546,46.34552732609297,26.621304954357527,9.559743085471952,-1.024338777,17.006,0.20213189773954365,4.6
ITA,2014,-0.001,0.234,0.209945672,12.783,18.831,17.455129177854182,46.09854286067353,26.882460432184423,9.56386752928786,-0.024054328000000014,17.077,0.016986550495134978,4.5
ITA,2015,0.886,0.108,-0.019375701,12.017,18.524,17.439043157447166,45.799911303805665,27.177392685826018,9.583652852921148,-0.127375701,17.281,-0.14647113411909718,3.9
ITA,2016,1.236,-0.05,-0.263695659,11.717,20.172,17.338968650763416,45.41793954118025,27.451677617392384,9.791414190663954,-0.21369565900000004,17.712,-0.16047543193995484,3.8
ITA,2017,1.604,1.326,-0.329056116,11.3,20.609,17.22772299360967,45.06451282472134,27.709479357270478,9.998284824398507,-1.6550561160000001,18.169,-0.14515913878423437,3.9
ITA,2018,0.827,1.243,-0.322092958,10.6,21.162,17.08331061548615,44.71995200663478,27.98674168603729,10.20999569184179,-1.5650929580000001,18.661,-0.1868171980813127,4.2
ITA,2019,0.429,0.634,-0.35631935,9.908,21.521,16.90482938538506,44.31255768322227,28.354124959903633,10.428487971489037,-0.99031935,18.364,-0.2444734829200046,4.0
ITA,2020,-8.868,-0.145,-0.425159625,9.358,21.66,16.72040729748278,43.893769122906,28.725328151666634,10.660495427944584,-0.280159625,17.899,-0.3614942763475515,3.7
ITA,2021,8.931,1.941,-0.548756293,9.508,24.101,16.51363944191591,43.63348671967802,29.15964178414799,10.693232054258083,-2.489756293,22.001,-0.30614341994443794,4.2
ITA,2022,4.821,8.736,0.341555419,8.125,22.873,16.32110956629522,43.360133267326546,29.605753369584182,10.713003796794062,-8.394444581,24.598,-0.18455834526908133,4.6
ITA,2023,0.715,5.903,3.430800561,7.683,23.065,16.107905227296797,43.03695699521809,30.120588671630312,10.734549105854805,-2.4721994389999997,22.927,-0.20070995854863938,4.4
ITA,2024,0.726,1.089,3.57091273,6.558,23.483,15.879225215054069,42.608970173281314,30.748930617052935,10.762873994611686,2.48191273,22.353,-0.26317216731386317,4.3
JPN,1990,4.841,3.071,7.718333333,2.1,32.882,26.129872395339948,55.433468027404544,17.5652502967297,0.871409280525815,4.647333333000001,35.452,0.36792274758965515,3.2
